reporter_country,reporter_iso3,year,tech,hs_codes_used,tariff_mfn_simple_avg,n_hs_lines_underlying,nomen_code,datatype,source
Germany,DEU,2019,wind,850231,1.35,2,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Germany,DEU,2019,batteries,850760+850780,2.066,25,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Germany,DEU,2019,evs,870380+870390,10.0,3,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Germany,DEU,2020,solar_pv,854140,0.0,2,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Germany,DEU,2020,wind,850231,1.35,4,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Germany,DEU,2020,batteries,850760+850780,1.628,19,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Germany,DEU,2020,evs,870380+870390,10.0,3,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Germany,DEU,2021,solar_pv,854140,0.0,2,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Germany,DEU,2021,wind,850231,1.35,4,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Germany,DEU,2021,batteries,850760+850780,1.575,17,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Germany,DEU,2021,evs,870380+870390,10.0,3,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Germany,DEU,2022,solar_pv,854142+854143,0.0,2,H6,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Germany,DEU,2022,wind,850231,2.7,1,H6,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Germany,DEU,2022,batteries,850760+850780,2.7,2,H6,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Germany,DEU,2022,evs,870380+870390,10.0,3,H6,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Germany,DEU,2023,solar_pv,854142+854143,0.0,2,H6,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Germany,DEU,2023,wind,850231,2.7,1,H6,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Germany,DEU,2023,batteries,850760+850780,2.7,2,H6,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Germany,DEU,2023,evs,870380+870390,10.0,3,H6,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Japan,JPN,2003,solar_pv,854140,0.0,3,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Japan,JPN,2003,wind,850231,0.0,1,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Japan,JPN,2003,batteries,850780,0.0,1,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Japan,JPN,2003,evs,870390,0.0,1,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Japan,JPN,2004,solar_pv,854140,0.0,3,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Japan,JPN,2004,wind,850231,0.0,1,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Japan,JPN,2004,batteries,850780,0.0,1,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Japan,JPN,2004,evs,870390,0.0,1,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Japan,JPN,2005,solar_pv,854140,0.0,3,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Japan,JPN,2005,wind,850231,0.0,1,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Japan,JPN,2005,batteries,850780,0.0,1,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Japan,JPN,2005,evs,870390,0.0,1,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Japan,JPN,2006,solar_pv,854140,0.0,3,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Japan,JPN,2006,wind,850231,0.0,1,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Japan,JPN,2006,batteries,850780,0.0,1,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Japan,JPN,2006,evs,870390,0.0,1,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Japan,JPN,2007,solar_pv,854140,0.0,3,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Japan,JPN,2007,wind,850231,0.0,1,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Japan,JPN,2007,batteries,850780,0.0,1,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Japan,JPN,2007,evs,870390,0.0,1,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Japan,JPN,2008,solar_pv,854140,0.0,3,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Japan,JPN,2008,wind,850231,0.0,1,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Japan,JPN,2008,batteries,850780,0.0,1,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Japan,JPN,2008,evs,870390,0.0,1,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Japan,JPN,2009,solar_pv,854140,0.0,3,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Japan,JPN,2009,wind,850231,0.0,1,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Japan,JPN,2009,batteries,850780,0.0,1,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Japan,JPN,2009,evs,870390,0.0,1,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Japan,JPN,2010,solar_pv,854140,0.0,3,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Japan,JPN,2010,wind,850231,0.0,1,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Japan,JPN,2010,batteries,850780,0.0,1,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Japan,JPN,2010,evs,870390,0.0,1,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Japan,JPN,2011,solar_pv,854140,0.0,3,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Japan,JPN,2011,wind,850231,0.0,1,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Japan,JPN,2011,batteries,850780,0.0,1,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Japan,JPN,2011,evs,870390,0.0,1,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Japan,JPN,2012,solar_pv,854140,0.0,3,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Japan,JPN,2012,wind,850231,0.0,1,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Japan,JPN,2012,batteries,850760+850780,0.0,2,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Japan,JPN,2012,evs,870390,0.0,1,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Japan,JPN,2013,solar_pv,854140,0.0,3,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Japan,JPN,2013,wind,850231,0.0,1,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Japan,JPN,2013,batteries,850760+850780,0.0,2,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Japan,JPN,2013,evs,870390,0.0,1,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Japan,JPN,2014,solar_pv,854140,0.0,3,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Japan,JPN,2014,wind,850231,0.0,1,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Japan,JPN,2014,batteries,850760+850780,0.0,2,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Japan,JPN,2014,evs,870390,0.0,1,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Japan,JPN,2015,solar_pv,854140,0.0,3,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Japan,JPN,2015,wind,850231,0.0,1,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Japan,JPN,2015,batteries,850760+850780,0.0,2,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Japan,JPN,2015,evs,870390,0.0,1,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Japan,JPN,2016,solar_pv,854140,0.0,3,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Japan,JPN,2016,wind,850231,0.0,1,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Japan,JPN,2016,batteries,850760+850780,0.0,2,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Japan,JPN,2016,evs,870390,0.0,1,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Japan,JPN,2017,solar_pv,854140,0.0,3,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Japan,JPN,2017,wind,850231,0.0,1,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Japan,JPN,2017,batteries,850760+850780,0.0,2,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Japan,JPN,2017,evs,870380+870390,0.0,2,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Japan,JPN,2018,solar_pv,854140,0.0,3,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Japan,JPN,2018,wind,850231,0.0,1,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Japan,JPN,2018,batteries,850760+850780,0.0,2,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Japan,JPN,2018,evs,870380+870390,0.0,2,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Japan,JPN,2019,solar_pv,854140,0.0,3,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Japan,JPN,2019,wind,850231,0.0,1,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Japan,JPN,2019,batteries,850760+850780,0.0,2,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Japan,JPN,2019,evs,870380+870390,0.0,2,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Japan,JPN,2020,solar_pv,854140,0.0,3,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Japan,JPN,2020,wind,850231,0.0,1,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Japan,JPN,2020,batteries,850760+850780,0.0,2,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Japan,JPN,2020,evs,870380+870390,0.0,2,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Japan,JPN,2021,solar_pv,854140,0.0,3,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Japan,JPN,2021,wind,850231,0.0,1,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Japan,JPN,2021,batteries,850760+850780,0.0,2,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Japan,JPN,2021,evs,870380+870390,0.0,2,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Japan,JPN,2022,solar_pv,854142+854143,0.0,2,H6,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Japan,JPN,2022,wind,850231,0.0,1,H6,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Japan,JPN,2022,batteries,850760+850780,0.0,2,H6,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Japan,JPN,2022,evs,870380+870390,0.0,2,H6,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Japan,JPN,2023,solar_pv,854142+854143,0.0,2,H6,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Japan,JPN,2023,wind,850231,0.0,1,H6,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Japan,JPN,2023,batteries,850760+850780,0.0,2,H6,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Japan,JPN,2023,evs,870380+870390,0.0,2,H6,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
South Korea,KOR,2003,solar_pv,854140,0.0,7,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
South Korea,KOR,2003,wind,850231,8.0,4,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
South Korea,KOR,2003,batteries,850780,8.0,4,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
South Korea,KOR,2003,evs,870390,8.0,8,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
South Korea,KOR,2004,solar_pv,854140,0.0,7,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
South Korea,KOR,2004,wind,850231,8.0,4,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
South Korea,KOR,2004,batteries,850780,8.0,4,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
South Korea,KOR,2004,evs,870390,8.0,8,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
South Korea,KOR,2005,solar_pv,854140,0.0,7,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
South Korea,KOR,2005,wind,850231,8.0,4,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
South Korea,KOR,2005,batteries,850780,8.0,4,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
South Korea,KOR,2005,evs,870390,8.0,8,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
South Korea,KOR,2006,solar_pv,854140,0.0,7,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
South Korea,KOR,2006,wind,850231,8.0,4,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
South Korea,KOR,2006,batteries,850780,8.0,4,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
South Korea,KOR,2006,evs,870390,8.0,8,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
South Korea,KOR,2007,solar_pv,854140,0.0,7,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
South Korea,KOR,2007,wind,850231,8.0,4,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
South Korea,KOR,2007,batteries,850780,8.0,4,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
South Korea,KOR,2007,evs,870390,8.0,2,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
South Korea,KOR,2008,solar_pv,854140,0.0,7,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
South Korea,KOR,2008,wind,850231,8.0,4,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
South Korea,KOR,2008,batteries,850780,8.0,4,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
South Korea,KOR,2008,evs,870390,8.0,2,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
South Korea,KOR,2009,solar_pv,854140,0.0,7,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
South Korea,KOR,2009,wind,850231,8.0,4,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
South Korea,KOR,2009,batteries,850780,8.0,4,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
South Korea,KOR,2009,evs,870390,8.0,2,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
South Korea,KOR,2010,solar_pv,854140,0.0,7,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
South Korea,KOR,2010,wind,850231,8.0,4,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
South Korea,KOR,2010,batteries,850780,8.0,4,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
South Korea,KOR,2010,evs,870390,8.0,2,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
South Korea,KOR,2011,solar_pv,854140,0.0,7,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
South Korea,KOR,2011,wind,850231,8.0,4,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
South Korea,KOR,2011,batteries,850780,8.0,4,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
South Korea,KOR,2011,evs,870390,8.0,2,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
South Korea,KOR,2012,solar_pv,854140,0.0,7,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
South Korea,KOR,2012,wind,850231,8.0,4,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
South Korea,KOR,2012,batteries,850760+850780,8.0,3,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
South Korea,KOR,2012,evs,870390,8.0,2,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
South Korea,KOR,2013,solar_pv,854140,0.0,7,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
South Korea,KOR,2013,wind,850231,8.0,4,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
South Korea,KOR,2013,batteries,850760+850780,8.0,3,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
South Korea,KOR,2013,evs,870390,8.0,2,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
South Korea,KOR,2014,solar_pv,854140,0.0,7,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
South Korea,KOR,2014,wind,850231,8.0,4,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
South Korea,KOR,2014,batteries,850760+850780,8.0,3,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
South Korea,KOR,2014,evs,870390,8.0,2,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
South Korea,KOR,2015,solar_pv,854140,0.0,7,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
South Korea,KOR,2015,wind,850231,8.0,4,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
South Korea,KOR,2015,batteries,850760+850780,8.0,3,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
South Korea,KOR,2015,evs,870390,8.0,2,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
South Korea,KOR,2016,solar_pv,854140,0.0,7,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
South Korea,KOR,2016,wind,850231,5.0,4,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
South Korea,KOR,2016,batteries,850760+850780,8.0,3,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
South Korea,KOR,2016,evs,870390,8.0,2,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
South Korea,KOR,2017,solar_pv,854140,0.889,9,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
South Korea,KOR,2017,wind,850231,5.0,3,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
South Korea,KOR,2017,batteries,850760+850780,8.0,3,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
South Korea,KOR,2017,evs,870380+870390,8.0,3,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
South Korea,KOR,2018,solar_pv,854140,0.889,9,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
South Korea,KOR,2018,wind,850231,5.0,3,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
South Korea,KOR,2018,batteries,850760+850780,8.0,3,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
South Korea,KOR,2018,evs,870380+870390,8.0,3,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
South Korea,KOR,2019,solar_pv,854140,0.0,9,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
South Korea,KOR,2019,wind,850231,5.0,3,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
South Korea,KOR,2019,batteries,850760+850780,8.0,3,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
South Korea,KOR,2019,evs,870380+870390,8.0,3,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
South Korea,KOR,2020,solar_pv,854140,0.889,9,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
South Korea,KOR,2020,wind,850231,5.0,3,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
South Korea,KOR,2020,batteries,850760+850780,8.0,3,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
South Korea,KOR,2020,evs,870380+870390,8.0,3,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
South Korea,KOR,2021,solar_pv,854140,0.0,9,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
South Korea,KOR,2021,wind,850231,5.0,3,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
South Korea,KOR,2021,batteries,850760+850780,8.0,3,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
South Korea,KOR,2021,evs,870380+870390,8.0,3,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
South Korea,KOR,2022,solar_pv,854142+854143,0.0,2,H6,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
South Korea,KOR,2022,wind,850231,8.0,3,H6,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
South Korea,KOR,2022,batteries,850760+850780,8.0,4,H6,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
South Korea,KOR,2022,evs,870380+870390,8.0,3,H6,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
South Korea,KOR,2023,solar_pv,854142+854143,0.0,2,H6,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
