country,iso3,year,tech,capacity_gw,source,notes
Brazil,BRA,2005,wind,0.0246,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Brazil,BRA,2006,onshore_wind,0.2329,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Brazil,BRA,2006,solar_pv,0.0023,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Brazil,BRA,2006,wind,0.2329,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Brazil,BRA,2007,onshore_wind,0.2431,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Brazil,BRA,2007,solar_pv,0.0023,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Brazil,BRA,2007,wind,0.2431,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Brazil,BRA,2008,onshore_wind,0.3389,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Brazil,BRA,2008,solar_pv,0.0023,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Brazil,BRA,2008,wind,0.3389,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Brazil,BRA,2009,onshore_wind,0.6038,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Brazil,BRA,2009,solar_pv,0.0025,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Brazil,BRA,2009,wind,0.6038,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Brazil,BRA,2010,onshore_wind,0.9306,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Brazil,BRA,2010,solar_pv,0.0026,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Brazil,BRA,2010,wind,0.9306,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Brazil,BRA,2011,onshore_wind,1.5269,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Brazil,BRA,2011,solar_pv,0.0081,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Brazil,BRA,2011,wind,1.5269,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Brazil,BRA,2012,onshore_wind,1.9007,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Brazil,BRA,2012,solar_pv,0.0092,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Brazil,BRA,2012,wind,1.9007,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Brazil,BRA,2013,onshore_wind,2.2513,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Brazil,BRA,2013,solar_pv,0.0101,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Brazil,BRA,2013,wind,2.2513,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Brazil,BRA,2014,onshore_wind,5.0295,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Brazil,BRA,2014,solar_pv,0.0227,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Brazil,BRA,2014,wind,5.0295,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Brazil,BRA,2015,onshore_wind,7.6824,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Brazil,BRA,2015,solar_pv,0.0498,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Brazil,BRA,2015,wind,7.6824,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Brazil,BRA,2016,onshore_wind,10.3223,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Brazil,BRA,2016,solar_pv,0.1352,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Brazil,BRA,2016,wind,10.3223,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Brazil,BRA,2017,onshore_wind,12.451,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Brazil,BRA,2017,solar_pv,1.2097,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Brazil,BRA,2017,wind,12.451,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Brazil,BRA,2018,onshore_wind,14.514,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Brazil,BRA,2018,solar_pv,2.4576,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Brazil,BRA,2018,wind,14.514,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Brazil,BRA,2019,onshore_wind,15.4566,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Brazil,BRA,2019,solar_pv,4.6694,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Brazil,BRA,2019,wind,15.4566,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Brazil,BRA,2020,onshore_wind,17.2165,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Brazil,BRA,2020,solar_pv,8.3856,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Brazil,BRA,2020,wind,17.2165,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Brazil,BRA,2021,onshore_wind,21.0024,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Brazil,BRA,2021,solar_pv,14.3099,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Brazil,BRA,2021,wind,21.0024,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Brazil,BRA,2022,onshore_wind,24.1957,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Brazil,BRA,2022,solar_pv,25.0659,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Brazil,BRA,2022,wind,24.1957,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Brazil,BRA,2023,onshore_wind,29.1129,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Brazil,BRA,2023,solar_pv,37.5633,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Brazil,BRA,2023,wind,29.1129,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Brazil,BRA,2024,onshore_wind,32.9202,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Brazil,BRA,2024,solar_pv,53.1141,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Brazil,BRA,2024,wind,32.9202,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Brazil,BRA,2025,onshore_wind,34.8657,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Brazil,BRA,2025,solar_pv,64.6923,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Brazil,BRA,2025,wind,34.8657,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Canada,CAN,2003,onshore_wind,0.327,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Canada,CAN,2003,wind,0.327,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Canada,CAN,2004,onshore_wind,0.444,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Canada,CAN,2004,solar_pv,0.001,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Canada,CAN,2004,wind,0.444,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Canada,CAN,2005,onshore_wind,0.677,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Canada,CAN,2005,solar_pv,0.001,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Canada,CAN,2005,wind,0.677,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Canada,CAN,2006,onshore_wind,1.423,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Canada,CAN,2006,solar_pv,0.001,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Canada,CAN,2006,wind,1.423,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Canada,CAN,2007,onshore_wind,1.84,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Canada,CAN,2007,solar_pv,0.002,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Canada,CAN,2007,wind,1.84,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Canada,CAN,2008,onshore_wind,2.336,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Canada,CAN,2008,solar_pv,0.004,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Canada,CAN,2008,wind,2.336,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Canada,CAN,2009,onshore_wind,3.282,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Canada,CAN,2009,solar_pv,0.05,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Canada,CAN,2009,wind,3.282,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Canada,CAN,2010,onshore_wind,3.967,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Canada,CAN,2010,solar_pv,0.188,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Canada,CAN,2010,wind,3.967,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Canada,CAN,2011,onshore_wind,5.265,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Canada,CAN,2011,solar_pv,0.423,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Canada,CAN,2011,wind,5.265,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Canada,CAN,2012,onshore_wind,6.201,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Canada,CAN,2012,solar_pv,0.651,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Canada,CAN,2012,wind,6.201,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Canada,CAN,2013,onshore_wind,7.801,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Canada,CAN,2013,solar_pv,1.029,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Canada,CAN,2013,wind,7.801,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Canada,CAN,2014,onshore_wind,9.694,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Canada,CAN,2014,solar_pv,1.567,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Canada,CAN,2014,wind,9.694,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Canada,CAN,2015,onshore_wind,11.214,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Canada,CAN,2015,solar_pv,2.141,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Canada,CAN,2015,wind,11.214,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Canada,CAN,2016,onshore_wind,11.973,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Canada,CAN,2016,solar_pv,2.265,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Canada,CAN,2016,wind,11.973,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Canada,CAN,2017,onshore_wind,12.25,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Canada,CAN,2017,solar_pv,2.493,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Canada,CAN,2017,wind,12.25,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Canada,CAN,2018,onshore_wind,12.816,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Canada,CAN,2018,solar_pv,2.631,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Canada,CAN,2018,wind,12.816,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Canada,CAN,2019,onshore_wind,13.22,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Canada,CAN,2019,solar_pv,2.828,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Canada,CAN,2019,wind,13.22,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Canada,CAN,2020,onshore_wind,13.532,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Canada,CAN,2020,solar_pv,3.068,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Canada,CAN,2020,wind,13.532,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Canada,CAN,2021,onshore_wind,13.878,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Canada,CAN,2021,solar_pv,3.854,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Canada,CAN,2021,wind,13.878,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Canada,CAN,2022,onshore_wind,15.237,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Canada,CAN,2022,solar_pv,4.323,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Canada,CAN,2022,wind,15.237,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Canada,CAN,2023,onshore_wind,16.137,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Canada,CAN,2023,solar_pv,5.328,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Canada,CAN,2023,wind,16.137,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Canada,CAN,2024,onshore_wind,17.397,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Canada,CAN,2024,solar_pv,5.8185,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Canada,CAN,2024,wind,17.397,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Canada,CAN,2025,onshore_wind,17.7449,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Canada,CAN,2025,solar_pv,5.931,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Canada,CAN,2025,wind,17.7449,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Chile,CHL,2003,onshore_wind,0.002,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Chile,CHL,2003,wind,0.002,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Chile,CHL,2004,onshore_wind,0.002,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Chile,CHL,2004,wind,0.002,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Chile,CHL,2005,onshore_wind,0.002,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Chile,CHL,2005,wind,0.002,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Chile,CHL,2006,onshore_wind,0.002,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Chile,CHL,2006,wind,0.002,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Chile,CHL,2007,onshore_wind,0.02,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Chile,CHL,2007,wind,0.02,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Chile,CHL,2008,onshore_wind,0.02,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Chile,CHL,2008,wind,0.02,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Chile,CHL,2009,onshore_wind,0.163,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Chile,CHL,2009,wind,0.163,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Chile,CHL,2010,onshore_wind,0.163,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Chile,CHL,2010,solar_pv,0.0,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Chile,CHL,2010,wind,0.163,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Chile,CHL,2011,onshore_wind,0.184,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Chile,CHL,2011,solar_pv,0.0,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Chile,CHL,2011,wind,0.184,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Chile,CHL,2012,onshore_wind,0.202,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Chile,CHL,2012,solar_pv,0.002,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Chile,CHL,2012,wind,0.202,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Chile,CHL,2013,onshore_wind,0.301,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Chile,CHL,2013,solar_pv,0.0151,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Chile,CHL,2013,wind,0.301,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Chile,CHL,2014,onshore_wind,0.736,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Chile,CHL,2014,solar_pv,0.2211,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Chile,CHL,2014,wind,0.736,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Chile,CHL,2015,onshore_wind,0.91,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Chile,CHL,2015,solar_pv,0.5761,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Chile,CHL,2015,wind,0.91,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Chile,CHL,2016,onshore_wind,1.039,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Chile,CHL,2016,solar_pv,1.1251,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Chile,CHL,2016,wind,1.039,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Chile,CHL,2017,onshore_wind,1.302,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Chile,CHL,2017,solar_pv,1.7243,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Chile,CHL,2017,wind,1.302,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Chile,CHL,2018,onshore_wind,1.6923,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Chile,CHL,2018,solar_pv,2.2981,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Chile,CHL,2018,wind,1.6923,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Chile,CHL,2019,onshore_wind,1.9989,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Chile,CHL,2019,solar_pv,2.7208,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Chile,CHL,2019,wind,1.9989,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Chile,CHL,2020,onshore_wind,2.2925,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Chile,CHL,2020,solar_pv,3.2873,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Chile,CHL,2020,wind,2.2925,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Chile,CHL,2021,onshore_wind,3.1404,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Chile,CHL,2021,solar_pv,4.604,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Chile,CHL,2021,wind,3.1404,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Chile,CHL,2022,onshore_wind,3.824,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Chile,CHL,2022,solar_pv,6.7789,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Chile,CHL,2022,wind,3.824,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Chile,CHL,2023,onshore_wind,4.5329,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Chile,CHL,2023,solar_pv,8.634,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Chile,CHL,2023,wind,4.5329,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Chile,CHL,2024,onshore_wind,4.7169,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Chile,CHL,2024,solar_pv,10.9109,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Chile,CHL,2024,wind,4.7169,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Chile,CHL,2025,onshore_wind,5.8839,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Chile,CHL,2025,solar_pv,12.0322,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Chile,CHL,2025,wind,5.8839,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
China,CHN,2003,onshore_wind,0.547,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
China,CHN,2003,solar_pv,0.0666,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
China,CHN,2003,wind,0.547,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
China,CHN,2004,onshore_wind,0.763,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
China,CHN,2004,solar_pv,0.0766,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
China,CHN,2004,wind,0.763,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
China,CHN,2005,onshore_wind,1.06,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
China,CHN,2005,solar_pv,0.1412,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
China,CHN,2005,wind,1.06,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
China,CHN,2006,onshore_wind,2.07,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
China,CHN,2006,solar_pv,0.1602,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
China,CHN,2006,wind,2.07,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
China,CHN,2007,offshore_wind,0.0015,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
China,CHN,2007,onshore_wind,4.1985,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
China,CHN,2007,solar_pv,0.199,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
China,CHN,2007,wind,4.2,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,offshore component
China,CHN,2008,offshore_wind,0.0015,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
China,CHN,2008,onshore_wind,8.3862,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
China,CHN,2008,solar_pv,0.253,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
China,CHN,2008,wind,8.3877,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,offshore component
China,CHN,2009,offshore_wind,0.0015,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
China,CHN,2009,onshore_wind,17.5979,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
China,CHN,2009,solar_pv,0.4148,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
China,CHN,2009,wind,17.5994,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,offshore component
China,CHN,2010,offshore_wind,0.1,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
China,CHN,2010,onshore_wind,29.5335,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
China,CHN,2010,solar_pv,1.0218,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
China,CHN,2010,wind,29.6335,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,offshore component
China,CHN,2011,offshore_wind,0.21,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
China,CHN,2011,onshore_wind,46.1446,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
China,CHN,2011,solar_pv,3.1078,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
China,CHN,2011,wind,46.3546,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,offshore component
China,CHN,2012,offshore_wind,0.291,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
China,CHN,2012,onshore_wind,61.3059,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
China,CHN,2012,solar_pv,6.7178,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
China,CHN,2012,wind,61.5969,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,offshore component
China,CHN,2013,offshore_wind,0.417,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
China,CHN,2013,onshore_wind,76.3135,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
China,CHN,2013,solar_pv,17.7478,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
China,CHN,2013,wind,76.7305,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,offshore component
China,CHN,2014,offshore_wind,0.44,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
China,CHN,2014,onshore_wind,96.3791,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
China,CHN,2014,solar_pv,28.3878,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
China,CHN,2014,wind,96.8191,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,offshore component
China,CHN,2015,offshore_wind,0.559,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
